"score","text","name"
0,"RT @CompleteCinema: .@ZeeStudios_ &amp; Aamir Khan Productions will release Advait Chandan's #SecretSuperstar on 4 Aug 2017. @aamir_khan has a…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"@sirasri @aamir_khan even terrorists workout a lot. you got to respect them too. Aamir Khan is an intolerant traitor of India.","AamirKhan"
0,"RT @Aamir_KhanFC: @aamir_khan's look in #SecretSuperstar https://t.co/6dkLlCkpPc","AamirKhan"
0,"RT @utvfilms: Miliye Dangal ki #DhaakadGirls se, iss naye video mein: https://t.co/cwIF3IsUgT
@aamir_khan @niteshtiwari22","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @iFaridoon: News: #SecretSuperstar starring @aamir_khan in a special cameo. Will release on August 4, 2017.Directed by Advait.","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @ETCBollywood: Rate this kick ass song by Raftaar. We love it to infinity. #Dangal #RateTheSong @aamir_khan https://t.co/g1OCLIMq7j","AamirKhan"
0,"RT @aamir_khan: ""Jo zaika mannmaaniyon ka hai woh kaisa ras bhara hai...""

https://t.co/p5PkIRwY4l","AamirKhan"
2,"RT @KAJOL_FAN_CLUB: https://t.co/0oT1DSYHZm Mr lover lover.. @aamir_khan  @KajolAtUN @iam_juhi   @ajaydevgn  @iamjohnylever  #Flashback","AamirKhan"
0,"RT @KAJOL_FAN_CLUB: https://t.co/oSYqED2wI5  @KajolAtUN @iam_juhi @aamir_khan   @ajaydevgn 
Ishq - Neendh Churayi Meri   #Flashback","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @aamir_khan Starrer #SecretSuperstar Wrapped Up
https://t.co/aAfYBNW199 https://t.co/iSfSM9VhjW","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
2,"Wonderful news #SecretSuperstar with my beloved Aamir @aamir_khan https://t.co/dKK5Aq8kQt","AamirKhan"
0,"@aamir_khan loved it Mr Perfectionist! <ed><U+00A0><U+00BC><ed><U+00BE><U+00BB>","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"@aamir_khan 's #SecretSuperstar to release on 4th August 2017, @aamir_khan has a cameo in movie.","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @BoxOfficeWknd: #SecretSuperstar
Starring : Aamir Khan (Extended cameo)
Release Date : 04 August 2017

@aamir_khan","AamirKhan"
0,"@CarnivalCine @aamir_khan juhi chawala","AamirKhan"
0,"RT @Bollyhungama: ""I will watch #Dangal first day first show of my langoti yaar @aamir_khan"": @BeingSalmanKhan at #StarScreenAwards","AamirKhan"
0,"RT @Aamir_KhanFC: @aamir_khan's Productions Next #SecretSuperstar to release on 4th August, 2017! https://t.co/5RYUQjid4K","AamirKhan"
0,"RT @aamir_khan: ""Jo zaika mannmaaniyon ka hai woh kaisa ras bhara hai...""

https://t.co/p5PkIRwY4l","AamirKhan"
0,"Dying for @BollywoodDANGAL to come out. Must we wait this long @aamir_khan ? I'm READY to see it now!!","AamirKhan"
0,"RT @PlanetBwood: #SecretSuperstar, written-directed by Advait Chandan which features superstar @aamir_khan in cameo role will release on Au…","AamirKhan"
0,"RT @Bollyhungama: ""I will make steroids personally available 2 people &amp; if dey cn achieve same results wht @aamir_khan hs achieved"": #Rahul…","AamirKhan"
0,"RT @aamir_khan: Hey guys, thanks for the fantastic response to Haanikarak Bapu &amp; Dhaakad! Here is our second poster, hope you like it. Love…","AamirKhan"
0,"RT @filmfare: Is this @aamir_khan's new look for his next movie #SecretSuperstar?

https://t.co/xC7PJH2TT6","AamirKhan"
0,"RT @CompleteCinema: .@ZeeStudios_ &amp; Aamir Khan Productions will release Advait Chandan's #SecretSuperstar on 4 Aug 2017. @aamir_khan has a…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @filmibeat: JUST IN: Chandan Advait's directoral debut #SecretSuperstar starring @aamir_khan in a cameo will release on 4th August, 2017…","AamirKhan"
0,"RT @iFaridoon: News: #SecretSuperstar starring @aamir_khan in a special cameo. Will release on August 4, 2017.Directed by Advait.","AamirKhan"
0,"RT @filmfare: Is this @aamir_khan's new look for his next movie #SecretSuperstar?

https://t.co/xC7PJH2TT6","AamirKhan"
0,"RT @MovifiedBolly: #AamirKhan's next production in association with @ZeeStudios_, #SecretSuperstar, which *s @aamir_khan in a cameo to rele…","AamirKhan"
0,"#FatimaSanaShaikh, #AamirKhan And #SanyaMalhotra At GQ Fashion Nights :)

#Bollywood #Dangal @aamir_khan https://t.co/kh4rJe9TDI","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @CompleteCinema: .@ZeeStudios_ &amp; Aamir Khan Productions will release Advait Chandan's #SecretSuperstar on 4 Aug 2017. @aamir_khan has a…","AamirKhan"
0,"RT @MovifiedBolly: #AamirKhan's next production in association with @ZeeStudios_, #SecretSuperstar, which *s @aamir_khan in a cameo to rele…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @umapathysridhar: #AamirKhan #SecretSuperstar which is written &amp; directed by #AdvaitChandan with @aamir_khan in a cameo is all set to re…","AamirKhan"
0,"RT @MovieTalkies: #AamirKhan Starrer #SecretSuperstar To Release On This Date...https://t.co/T8sKi6IQ3E

#Bollywood #Dangal @aamir_khan","AamirKhan"
0,"RT @boxofficeindia: .@ZeeStudios_ to present Aamir Khan Productions' film #SecretSuperstar dir by #AdvaitChandan with @aamir_khan as cameo.…","AamirKhan"
0,"RT @BoxOfficeWknd: #SecretSuperstar
Starring : Aamir Khan (Extended cameo)
Release Date : 04 August 2017

@aamir_khan","AamirKhan"
0,"RT @filmibeat: JUST IN: Chandan Advait's directoral debut #SecretSuperstar starring @aamir_khan in a cameo will release on 4th August, 2017…","AamirKhan"
0,"RT @filmibeat: JUST IN: Chandan Advait's directoral debut #SecretSuperstar starring @aamir_khan in a cameo will release on 4th August, 2017…","AamirKhan"
0,"RT @MovieTalkies: #AamirKhan Starrer #SecretSuperstar To Release On This Date...https://t.co/T8sKi6IQ3E

#Bollywood #Dangal @aamir_khan","AamirKhan"
0,"RT @umapathysridhar: #AamirKhan #SecretSuperstar which is written &amp; directed by #AdvaitChandan with @aamir_khan in a cameo is all set to re…","AamirKhan"
0,"@SRKFanship @aamir_khan apni raeesee apnae paas hi rakhou......yahan dikhane ki zaroort nhi hai bro..... my Aamir z d bst frm yr shahrukh ok","AamirKhan"
0,"RT @OYERJALOK: so @BeingSalmanKhan n @iamsrk said that they will watch @aamir_khan 's #Dangal FDFS  #StarScreenAwards #RjAlok https://t.co/…","AamirKhan"
0,"RT @boxofficeindia: .@ZeeStudios_ to present Aamir Khan Productions' film #SecretSuperstar dir by #AdvaitChandan with @aamir_khan as cameo.…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"@rainarajesh @ipankajsri @etvecafe @SpiceSocial1 @aamir_khan  link to the making of Dangal's Dhaakad girls - https://t.co/cRylAPhjnZ","AamirKhan"
1,"@aamir_khan Just wondering.... Why didn't you take the Real Wrestlers from Haryana and train them on acting instead. Wouldn't be easier?","AamirKhan"
0,"RT @OYERJALOK: In Pics : @aamir_khan with his #Dangal daughters @sanyamalhotra07 and @fattysanashaikh at the #FashionNights @gqindia #RjAlo…","AamirKhan"
0,"‘Perfectionist’ #AamirKhan Finally Admits To Be Bad At Something… https://t.co/EsVf3SBDyo 

#Bollywood #Dangal @aamir_khan","AamirKhan"
0,"@Abhinav7Jain @imsaurav55 @aamir_khan be my coach we want fitnesss...","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @Abhinav7Jain: Sir you are Virat Kohli of bollywood! One of the biggest inspiration of our times..Be my coach!<ed><U+00A0><U+00BD><ed><U+00B8><U+0081> @aamir_khan #Dangal http…","AamirKhan"
0,"RT @glamsham: .@aamir_khan, @iamsrk, @RanveerOfficial : B-town actors rocked No-shave look! &gt; https://t.co/dZqOMxRTT4 https://t.co/BIGBCdur…","AamirKhan"
0,"RT @Abhinav7Jain: Sir you are Virat Kohli of bollywood! One of the biggest inspiration of our times..Be my coach!<ed><U+00A0><U+00BD><ed><U+00B8><U+0081> @aamir_khan #Dangal http…","AamirKhan"
0,"RT @Bollyhungama: ""@aamir_khan has two most IMPORTANT factors called discipline and perseverance"": #RahulBhatt #TalkingFilms https://t.co/k…","AamirKhan"
0,"@Debisriprasad @aamir_khan har film secret hota tha pr isbaar to story open hai. Kya secret hoga is bar #dangal mai?waiting...","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
2,"Don't live for compliments, live for accomplishments. 8/63 days Accomplished! @aamir_khan @iHrithik @Bodybuildingcom #gyming #FitnessGoals","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @iFaridoon: News: #SecretSuperstar starring @aamir_khan in a special cameo. Will release on August 4, 2017.Directed by Advait.","AamirKhan"
0,"RT @Aamir_KhanFC: @aamir_khan's Productions Next #SecretSuperstar to release on 4th August, 2017! https://t.co/5RYUQjid4K","AamirKhan"
0,"@aamir_khan @YouTube brilliant work <U+270C><U+270C>","AamirKhan"
4,"RT @sohni_c: So excited about #Dangal. Amazing to see #Bollywood dishing out inspirational #feminist narratives. @aamir_khan Thank you!","AamirKhan"
1,"RT @ETCBollywood: Rate this kick ass song by Raftaar. We love it to infinity. #Dangal #RateTheSong @aamir_khan https://t.co/g1OCLIMq7j","AamirKhan"
0,"RT @iFaridoon: News: #SecretSuperstar starring @aamir_khan in a special cameo. Will release on August 4, 2017.Directed by Advait.","AamirKhan"
0,"RT @Debisriprasad: Thanks @aamir_khan for #SecertSuperstar  

2017 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>","AamirKhan"
2,"@aamir_khan @YouTube wow very great .","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @glamsham: .@aamir_khan, @iamsrk, @RanveerOfficial : B-town actors rocked No-shave look! &gt; https://t.co/dZqOMxRTT4 https://t.co/BIGBCdur…","AamirKhan"
0,"RT @Bollyhungama: ""@aamir_khan has two most IMPORTANT factors called discipline and perseverance"": #RahulBhatt #TalkingFilms https://t.co/k…","AamirKhan"
0,"RT @Dattaamit11Amit: Whose movie is most awaited?
@aamir_khan #Dangal 
@BeingSalmanKhan #Tubelight 
@yrf #BefikreOn9th 
#Padmavati @deepika…","AamirKhan"
1,"@aamir_khan @YouTube superb","AamirKhan"
-1,"RT @gqindia: The man's 51-years-old. What's your excuse again? #MondayMotivation @Aamir_Khan https://t.co/U22iWcXRVV","AamirKhan"
0,"@aamir_khan @YouTube <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","AamirKhan"
0,"@aamir_khan Available freelancer web-designer / actor negative shade / model latest https://t.co/2mul4h5B2g +91 965… https://t.co/kALh9irfUh","AamirKhan"
0,"@aamir_khan before dangal..see wt happened here https://t.co/NZ9P13ifzQ","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @Bollyhungama: ""I will make steroids personally available 2 people &amp; if dey cn achieve same results wht @aamir_khan hs achieved"": #Rahul…","AamirKhan"
0,"RT @Dattaamit11Amit: Whose movie is most awaited?
@aamir_khan #Dangal 
@BeingSalmanKhan #Tubelight 
@yrf #BefikreOn9th 
#Padmavati @deepika…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @glamsham: .@aamir_khan, @iamsrk, @RanveerOfficial : B-town actors rocked No-shave look! &gt; https://t.co/dZqOMxRTT4 https://t.co/BIGBCdur…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"@rohitjswl01 @aamir_khan Gud news","AamirKhan"
0,"RT @iFaridoon: News: #SecretSuperstar starring @aamir_khan in a special cameo. Will release on August 4, 2017.Directed by Advait.","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
2,"@aamir_khan @YouTube  love it all the best","AamirKhan"
0,"RT @BollywoodUncut: @aamir_khan Along With His #Dangal Daughters @fattysanashaikh @sanyamalhotra07 Glam Up The #VanHeusen #FashionNight
htt…","AamirKhan"
4,"So excited about #Dangal. Amazing to see #Bollywood dishing out inspirational #feminist narratives. @aamir_khan Thank you!","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @boxofficeindia: .@ZeeStudios_ to present Aamir Khan Productions' film #SecretSuperstar dir by #AdvaitChandan with @aamir_khan as cameo.…","AamirKhan"
0,"RT @The_Auteur: Dangal - most awaited movie of the year 2016 #Dangalmoviestills @aamir_khan @sanyamalhotra07 @ImFatimaSana @fattysanashaikh…","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"RT @AK93750384: Watch: Like @aamir_khan, #Dangal girls sweat blood to perfect their wrestling act. https://t.co/e4UuOh3Mpu …","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @The_Auteur: Dangal - most awaited movie of the year 2016 #Dangalmoviestills @aamir_khan @sanyamalhotra07 @ImFatimaSana @fattysanashaikh…","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"RT @rohitjswl01: Chalo Cameo he sahe... Kam se kam @aamir_khan k fans ko 2 saal ka wait nhi krna padega  #SecretSuperstar on 4th Aug 2017..…","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"RT @Official_KKFC: .@kapoorkkunal set the ramp on fire with his #RangDeBasanti co star @aamir_khan &amp; @FarOutAkhtar. Happiness is men in sui…","AamirKhan"
0,".@aamir_khan, @iamsrk, @RanveerOfficial : B-town actors rocked No-shave look! &gt; https://t.co/dZqOMxRTT4 https://t.co/BIGBCdurGS","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"@aamir_khan @YouTube","AamirKhan"
0,"RT @The_Auteur: Dangal - most awaited movie of the year 2016 #Dangalmoviestills @aamir_khan @sanyamalhotra07 @ImFatimaSana @fattysanashaikh…","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"RT @gqindia: .@aamir_khan, @FarOutAkhtar and @kapoorkkunal... the #bromance trifecta. #FashionNights @vanheusenind https://t.co/Rp5emINelT","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"RT @Bollyhungama: ""I will make steroids personally available 2 people &amp; if dey cn achieve same results wht @aamir_khan hs achieved"": #Rahul…","AamirKhan"
0,"RT @utvfilms: Miliye Dangal ki #DhaakadGirls se, iss naye video mein: https://t.co/cwIF3IsUgT
@aamir_khan @niteshtiwari22","AamirKhan"
0,"RT @OYERJALOK: In Pics : @aamir_khan with his #Dangal daughters @sanyamalhotra07 and @fattysanashaikh at the #FashionNights @gqindia #RjAlo…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @Narinder75: Fatima Sana Shaikh, @aamir_khan and Sany at Van Heusen and GQ Fashion Nights 2016 https://t.co/K7k0wm0dFG","AamirKhan"
0,"RT @boxofficeindia: .@ZeeStudios_ to present Aamir Khan Productions' film #SecretSuperstar dir by #AdvaitChandan with @aamir_khan as cameo.…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @The_Auteur: Dangal - most awaited movie of the year 2016 #Dangalmoviestills @aamir_khan @sanyamalhotra07 @ImFatimaSana @fattysanashaikh…","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
0,"RT @The_Auteur: Dangal movie stills @aamir_khan @SakshiTFansite @sanyamalhotra07 @ImFatimaSana @fattysanashaikh @niteshtiwari22 https://t.c…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @rohitjswl01: Chalo Cameo he sahe... Kam se kam @aamir_khan k fans ko 2 saal ka wait nhi krna padega  #SecretSuperstar on 4th Aug 2017..…","AamirKhan"
0,"RT @filmibeat: JUST IN: Chandan Advait's directoral debut #SecretSuperstar starring @aamir_khan in a cameo will release on 4th August, 2017…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan said today that he and @iamsrk will watch @aamir_khan 's #Dangal first day first show #StarScreenAwards","AamirKhan"
0,"The trainer @aamir_khan https://t.co/zpL2APSa8P","AamirKhan"
0,"RT @EntDC: Watch: Like @aamir_khan, #Dangal girls sweat blood to perfect their wrestling act.
https://t.co/rkiBfZI2lB https://t.co/SDCekf6d…","AamirKhan"
1,"RT @aamir_khan: Hey guys, you need to see this! Love. a. https://t.co/tHzUU1EbJH","AamirKhan"
0,"RT @bollywodcountry: Team of dangal slays with their glamouress avatar @aamir_khan https://t.co/sHZdxJ9ThD","AamirKhan"
0,"@aamir_khan","AamirKhan"
0,"RT @Bollyhungama: ""I will make steroids personally available 2 people &amp; if dey cn achieve same results wht @aamir_khan hs achieved"": #Rahul…","AamirKhan"
1,"RT @aamir_khan: Amazing voices, and guitar playing! Who are these three?
https://t.co/IxdffJrwmz","AamirKhan"
0,"""I will make steroids personally available 2 people &amp; if dey cn achieve same results wht @aamir_khan hs achieved"":… https://t.co/CYYK6sz5rL","AamirKhan"
0,"RT @AK93750384: Watch: Like @aamir_khan, #Dangal girls sweat blood to perfect their wrestling act. https://t.co/e4UuOh3Mpu …","AamirKhan"
