"score","text","name"
0,"RT @SRKswarrior: @SRKsGladiator1 nothing more humiliating getting insulted by Prime Minister of a country .
@BeingSalmanKhan achieved that…","SalmanKhan"
0,"RT @DeshKaDevar: @drashti10 met @BeingSalmanKhan on the Red Carpet of #StarScreenAwards . Watch exclusively on @DeshKaDevar at 1:27pm only…","SalmanKhan"
0,"RT @ZeeNews: @iamsrk, @BeingSalmanKhan to recreate 'Karan Arjun' magic? Check out what the duo said https://t.co/gQjzU5y82x https://t.co/ri…","SalmanKhan"
1,"@arydigitalasia @BeingSalmanKhan @fahadmustafa26 @ImranKhanPTI  whoever wears Topi &amp; Ajrak will look gorgeous.","SalmanKhan"
0,"RT @IndianBatman007: @Zahriano @Aani_Fatima 
Naam : @BeingSalmanKhan 
Kaam : shera se marvaye rakhe <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","SalmanKhan"
0,"RT @MovifiedBolly: .@iamsrk and @BeingSalmanKhan at the #StarScreenAwards https://t.co/JBRilqvrx9","SalmanKhan"
1,"@BeingSalmanKhan Really Like You Dear Salman pls reply Me pls pls Dear Salman bahut Roti hu aap se milna Hai pls","SalmanKhan"
1,"RT @priya66939816: @BeingSalmanKhan n @iamsrk's  GRAND ENTRY At #StarScreenAwards https://t.co/DRSzLw12rM","SalmanKhan"
0,"RT @Salman_Preeti: The energy of @BeingSalmanKhan is unmatchable https://t.co/grunesR5xS","SalmanKhan"
0,"RT @iFaridoon: Hey Arnab Goswamy u questioned @BeingSalmanKhan 's 50+ age... Come here.. Watch the superstar make crowd Go CRAZY #StarScree…","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
0,"RT @PardesMHMD: @drashti10 and @BeingSalmanKhan #StarScreenAwards 
Credit Rishbala FC https://t.co/U93IBn5Hnj","SalmanKhan"
0,"RT @iFaridoon: I turned a fan boy and clicked a selfie as @BeingSalmanKhan moved around on a vehicle... Serenading the crowd!! #StarScreenA…","SalmanKhan"
1,"RT @OYERJALOK: Love n Happinessssss ....... @BeingSalmanKhan 's Performance .. #StarScreenAwards  #RjAlok ... https://t.co/5n8qJsDAG6","SalmanKhan"
0,"RT @pramodsrkian: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
0,"RT @OYERJALOK: Its @BeingSalmanKhan n @iamsrk Performance time .. Salman Entered in Tractor .. #Sultan Mode !! O Re Sultaan #StarScreenAwar…","SalmanKhan"
0,"RT @Salman_Preeti: The energy of @BeingSalmanKhan is unmatchable https://t.co/grunesR5xS","SalmanKhan"
0,"RT @BeingYuvNaseer: .@mudassarkhan1 narrated how @BeingSalmanKhan spotted him. From ""Touch mein rehna"" to debut with HUMKA PEENI HAIN #Come…","SalmanKhan"
0,"RT @kanchan789: Salman's expressions is love <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @BeingSalmanKhan #koffeewithkaran #koffeecentury #SalmanKhanBirthdayMonth https:/…","SalmanKhan"
0,"@SwiftieSkr @BeingSalmanKhan

Yesss....<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>

Had lunch...??","SalmanKhan"
1,"RT @Popdiarieslive: .@BeingSalmanKhan Grand Performance At #starscreenawards https://t.co/agpeFGkcsA","SalmanKhan"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SalmanKhan"
0,"RT @SRKswarrior: No one cheered for Salman Khan ,
The moment SRK came on stage &amp; everyone cheered LMAO #FACEPALM 
Poor @beingsalmankhan 
@A…","SalmanKhan"
0,"RT @SRKswarrior: First tweet shit like Salman .
Then get trolled .
Then cry foul <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> 
Aukaat @beingsalmankhan chutiya @Aani_Fatima 

 https…","SalmanKhan"
0,"RT @Palash_Muchhal: With my Idol <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F>@BeingSalmanKhan #StarScreenAwards https://t.co/rLoKGGMr4L","SalmanKhan"
0,"RT @TEAMSRK_ONLINE: Exclusive [HQ] Pics : Brothers @iamsrk &amp; @BeingSalmanKhan having fun &amp; performing on the stage of #StarScreenAwards <U+2764><U+FE0F>…","SalmanKhan"
0,"RT @Salman_Preeti: The energy of @BeingSalmanKhan is unmatchable https://t.co/grunesR5xS","SalmanKhan"
0,"The Khan brigade at #KoffeeWithKaran!
@karanjohar @aamir_khan @iamsrk @BeingSalmanKhan https://t.co/sFIS8WVD72","SalmanKhan"
0,"RT @EntDC: .@iamsrk , @BeingSalmanKhan , @aliaa08 , @itsSSR and most of B'wood bedazzle at Star Screen Awards.
https://t.co/i9ptPQJwaa http…","SalmanKhan"
0,"RT @TEAMSRK_ONLINE: So much happiness in one frame <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> 
@iamsrk &amp; @BeingSalmanKhan having fun on the red carpet of #StarScreenAwards https:/…","SalmanKhan"
1,"RT @ZoomTV: #LATEST: @BeingSalmanKhan still prefers Katrina Kaif over any other actress and here's the proof! 

https://t.co/78K6TgDqO0","SalmanKhan"
0,"RT @SRKCHENNAIFC: More Pics : @iamsrk and @BeingSalmanKhan at the red carpet of StarScreenAwards, 2016.  #RaeesTrailerIn2Days https://t.co/…","SalmanKhan"
0,".@beingsalmankhan being a fan of @iamsrk .  https://t.co/MUoEMji1FK by #SRKsGladiator1 via @c0nvey","SalmanKhan"
0,"@BeingPrem_ @BeingSalmanKhan khuda<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+2764>","SalmanKhan"
0,"RT @SRKCHENNAIFC: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SalmanKhan"
0,"RT @SRKswarrior: No one cheered for Salman Khan ,
The moment SRK came on stage &amp; everyone cheered LMAO #FACEPALM 
Poor @beingsalmankhan 
@A…","SalmanKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk say that they are brothers since many generations and on cue... #KaranArjun clip starts #Star…","SalmanKhan"
0,"RT @SRKCHENNAIFC: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SalmanKhan"
0,"RT @abpnewshindi: #Photos #StarScreenAwards: @BeingSalmanKhan-@iamsrk  <U+0928><U+0947> <U+0915><U+0940> <U+0916><U+0942><U+092C> <U+092E><U+0938><U+094D><U+0924><U+0940>, <U+090F><U+0915> <U+0926><U+0942><U+0938><U+0930><U+0947> <U+0915><U+093E> <U+0909><U+0921><U+093C><U+093E><U+092F><U+093E> <U+092E><U+091C><U+093C><U+093E><U+0915> https://t.co/BHuJ2Ibp4g ht…","SalmanKhan"
0,"RT @SRKCHENNAIFC: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SalmanKhan"
0,"RT @SRKCHENNAIFC: More new HQ Pics : @iamsrk and @BeingSalmanKhan at the red carpet of StarScreenAwards, 2016.
#RaeesTrailerIn2Days https:/…","SalmanKhan"
0,"#StarScreenAwards Awesome Look @BeingSalmanKhan My Love <ed><U+00A0><U+00BD><ed><U+00B8><U+0099><ed><U+00A0><U+00BD><ed><U+00B8><U+0099><ed><U+00A0><U+00BD><ed><U+00B8><U+0099> @StarPlus https://t.co/AGrBrGcYS6","SalmanKhan"
0,"RT @IndianBatman007: @Zahriano @Aani_Fatima 
Naam : @BeingSalmanKhan 
Kaam : shera se marvaye rakhe <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","SalmanKhan"
0,"RT @AamanTrikha: It was a superb show @StarAnilJha sir ! And a pleasure to meet u again :) @BeingSalmanKhan Bhaî &amp; @iamsrk Bhaî wer EPIC #S…","SalmanKhan"
0,"RT @madhubalaa12: @drashti10 met @BeingSalmanKhan  on the Red Carpet of  #StarScreenAwards https://t.co/aspkNwvx6N","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
0,"RT @SRKswarrior: First tweet shit like Salman .
Then get trolled .
Then cry foul <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> 
Aukaat @beingsalmankhan chutiya @Aani_Fatima 

 https…","SalmanKhan"
0,"RT @SRKswarrior: No one cheered for Salman Khan ,
The moment SRK came on stage &amp; everyone cheered LMAO #FACEPALM 
Poor @beingsalmankhan 
@A…","SalmanKhan"
0,"RT @pramodsrkian: More new HQ Pics : @iamsrk and @BeingSalmanKhan at the red carpet of StarScreenAwards, 2016.
#RaeesTrailerIn2Days https:/…","SalmanKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk say that they are brothers since many generations and on cue... #KaranArjun clip starts #Star…","SalmanKhan"
0,"RT @DJMazaLink: Which is Your Best Movie of 2016.
@akshaykumar - Rustom
@BeingSalmanKhan - Sultan
@AjayDevgn - Shivaay
#Fan - SRK
#DJMazaPo…","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
4,"RT @iFaridoon: Super cool @BeingSalmanKhan serenading the crowd... What a relaxed guy man.. Wow #StarScreenAwards https://t.co/DrY3WUzr5t","SalmanKhan"
0,"RT @iFaridoon: . @iamsrk said while he n @BeingSalmanKhan had differences, ppl tried to give gossip to each other but they never listened #…","SalmanKhan"
0,"RT @TEAMSRK_ONLINE: E X C L U S I V E : Salam of Raees bhai @iamsrk &amp; Sultan @BeingSalmanKhan on the stage of #StarScreenAwards <U+2764><U+FE0F> #RaeesTr…","SalmanKhan"
0,"RT @StarAnilJha: Tonight's gonna be the night to remember coz it will be the best one has ever had of @BeingSalmanKhan &amp; @iamsrk https://t.…","SalmanKhan"
0,"RT @SRKCHENNAIFC: More new HQ Pics : @iamsrk and @BeingSalmanKhan at the red carpet of StarScreenAwards, 2016.
#RaeesTrailerIn2Days https:/…","SalmanKhan"
0,"RT @DeshKaDevar: Watch @DeshKaDevar at 1:27pm on @News18India @deepikapadukone @iamsrk @BeingSalmanKhan @momo_mohsin @shivangijoshi10 @Real…","SalmanKhan"
0,"RT @Salman_Preeti: My Goodness @BeingSalmanKhan is ageing backward...look at his physique...my MAN is back in shape like anything <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> (T…","SalmanKhan"
0,"@DrashtiSuppoter @drashti10 @BeingSalmanKhan drashti dhami<ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/zmpBVUsSz9","SalmanKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan enters the arena on a tractor type vehicle... Crowd has stood up.. #Sultan songs playing loudly #StarScre…","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,".@beingsalmankhan being a fan of @iamsrk .  https://t.co/yBA9YB3w21 by #shahrukh9899 via @c0nvey","SalmanKhan"
0,"RT @TEAMSRK_ONLINE: Karan-Arjun Aa Gaya <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> 
You all are excited to watch @iamsrk &amp; @BeingSalmanKhan on #StarScreenAwards ?? #RaeesTrailerIn2…","SalmanKhan"
0,"<U+092B><U+093F><U+0932><U+094D><U+200D><U+092E><U+094B><U+0902> <U+092E><U+0947><U+0902> <U+090F><U+0915> <U+092C><U+093E><U+0930> <U+092B><U+093F><U+0930> <U+0926><U+093F><U+0916> <U+0938><U+0915><U+0924><U+0940> <U+0939><U+0948> '<U+0936><U+093E><U+0939><U+0930><U+0941><U+0916>-<U+0938><U+0932><U+092E><U+093E><U+0928>' <U+0915><U+0940> <U+091C><U+094B><U+0921><U+093C><U+0940> https://t.co/ovQiLdWoL6 @iamsrk @BeingSalmanKhan","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan N @iamsrk celebrates their friendship by performing on Ye Bandhan to.... Frm Karan-Arjun @NBTMumbai https:…","SalmanKhan"
0,"RT @SonamTillani: My Respect For @RanveerOfficial increased by watching his Respect For @BeingSalmanKhan ! LOVE YOUUUU BOTHH ! <U+2764><U+FE0F> #BB10Week…","SalmanKhan"
0,"RT @pramodsrkian: Snapshot: @iamsrk &amp; @BeingSalmanKhan have fun riding cycle at the StarScreenAwards
https://t.co/vXuSe5Ocjr via @manav22
#…","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan n @iamsrk says they r bhai not only Frnds..They Show their luv by exchanging coats @iamNamitaJoshi https:/…","SalmanKhan"
0,"RT @yupptv: #AboutLastNight #bollywood Big khans : @iamsrk &amp; @BeingSalmanKhan hosted the #StarScreenAwards 2016 and
regaled the audiences h…","SalmanKhan"
0,"RT @BeingTeJan: Which is the best Bollywood film of 2016 (Jan-Nov)? #Sultan #Neerja #Shivaay #Airlift @BeingSalmanKhan @sonamakapoor @ajayd…","SalmanKhan"
0,"RT @pramodsrkian: More Pics : @iamsrk and @BeingSalmanKhan at the red carpet of StarScreenAwards, 2016. #RaeesTrailerIn2Days https://t.co/I…","SalmanKhan"
0,"RT @DrVinzzz: I can't stop smiling after seeing @BeingSalmanKhan this close! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/entygW4cP4","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,"RT @SRKswarrior: @Aani_Fatima SRK first fucked then raped Salman Khan .
then later annihilated him twice twice @beingsalmankhan :( 

@India…","SalmanKhan"
0,"RT @BeingSalmanKhan: #HappyChildrensDay . https://t.co/a2UNIm2F9I","SalmanKhan"
0,"RT @SkJrNTRNews_: . @BeingSalmanKhan  &amp; @iamsrk will be co-hosting d #StarScreenAwards , which will be held on Dec4. Will telecast on 31st…","SalmanKhan"
0,"RT @Sanaderella: grand entry @BeingSalmanKhan <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> just 26 days left to see his performance! 
 #StarScreenAwards https://t.co/oDl4sCdqfb","SalmanKhan"
0,"RT @BeingSalmanKhan: https://t.co/3pSiv3NC4z","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan dhamakedar performance in #StarScreenAwards @iamNamitaJoshi @SalmanKhanForum @NBTMumbai https://t.co/cNFLq…","SalmanKhan"
0,"RT @rajbansal9: It is so sad that the biggest grosser of 2016 @BeingSalmanKhan @AnushkaSharma starrer #Sultan did not get any Award at #Sta…","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan N @iamsrk celebrates their friendship by performing on Ye Bandhan to.... Frm Karan-Arjun @NBTMumbai https:…","SalmanKhan"
0,"RT @BeingSalmanKhan: https://t.co/9nFJMjnqyT","SalmanKhan"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SalmanKhan"
0,"RT @BeingSalmanKhan: https://t.co/kEz2CT1VKg","SalmanKhan"
0,"@SwiftieSkr @BeingSalmanKhan 

Inke liye... Never use word... 'Tu' <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+0098>","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,"RT @BeingSalmanKhan: https://t.co/LIPnsKtGaT","SalmanKhan"
0,"RT @BeingSalmanKhan: https://t.co/7ygUmvVlNb","SalmanKhan"
1,"RT @Bollyhungama: ""Theme is friendship, so who better than @iamsrk &amp; me..."": @BeingSalmanKhan at #StarScreenAwards https://t.co/Wy6rHC76l5","SalmanKhan"
0,"RT @_MySalmanKhan: Omg @BeingSalmanKhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #koffeewithkaran https://t.co/GrjlJuMT7N","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan N @iamsrk celebrates their friendship by performing on Ye Bandhan to.... Frm Karan-Arjun @NBTMumbai https:…","SalmanKhan"
0,"RT @BeingSalmanKhan: https://t.co/V9v9t3sob7","SalmanKhan"
0,"RT @Palash_Muchhal: With my Idol <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F>@BeingSalmanKhan #StarScreenAwards https://t.co/rLoKGGMr4L","SalmanKhan"
0,"RT @BeingSalmanKhan: #HappyChildrensday https://t.co/FOoynfZutv","SalmanKhan"
0,"RT @Jigisays: HOTNESS ON RED CARPET <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @BeingSalmanKhan SLAYER <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>  
https://t.co/ng1vMFTSEE","SalmanKhan"
0,"RT @iFaridoon: Hey Arnab Goswamy u questioned @BeingSalmanKhan 's 50+ age... Come here.. Watch the superstar make crowd Go CRAZY #StarScree…","SalmanKhan"
1,"RT @asherkeval: Whoa! @BeingSalmanKhan - @iamsrk' Cycle Ride' at #StarScreenAwards 2016 

https://t.co/S74tjYMrtd https://t.co/s7Gq5twJ6J","SalmanKhan"
0,"@palakmuchhal3 @BeingSalmanKhan congrats i am sure many more to cone after this","SalmanKhan"
0,"RT @LMGEntertainmen: I and Salman are brothers "" : @iamsrk at #StarScreenAwards with @BeingSalmanKhan #RaeesTrailerIn2Days #raees #Tubeligh…","SalmanKhan"
0,"RT @BeingSalmanKhan: .@iamsrk ki film aa Rahi hai . Date Maine decide kar di hai . Title tum log decide kardo . Best of luck @AnushkaSharma…","SalmanKhan"
0,"@BeingPrem_  address <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> @BeingSalmanKhan","SalmanKhan"
0,"RT @mdsaifkhan26: #BB10WeekendKaVaar @BeingSalmanKhan Bhaijaan Love You! <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> My Gabru Star @manveergurjarr #Respect You @lopa9999 <ed><U+00A0><U+00BD><ed><U+00B8><U+0099> My Queen…","SalmanKhan"
1,"RT @ScribeUpma: Big moment. Karan-Arjun @BeingSalmanKhan N @iamsrk made adorable entry on cycle in #StarScreenAwards https://t.co/EFKM9CAvF5","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,"RT @SRKswarrior: ""Theme is friendship, so who better than @iamsrk &amp; me..."" - @BeingSalmanKhan 

#RaeesTrailerIn2Days

https://t.co/ypUQ24Gt…","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan dhamakedar performance in #StarScreenAwards @iamNamitaJoshi @SalmanKhanForum @NBTMumbai https://t.co/cNFLq…","SalmanKhan"
0,"RT @SRKswarrior: No one cheered for Salman Khan ,
The moment SRK came on stage &amp; everyone cheered LMAO #FACEPALM 
Poor @beingsalmankhan 
@A…","SalmanKhan"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SalmanKhan"
0,"RT @bansode_sunny: #StarScreenAwards trending on @BeingSalmanKhan 's name only https://t.co/MrMEfns98O","SalmanKhan"
0,"RT @bansode_sunny: #StarScreenAwards trending on @BeingSalmanKhan 's name only https://t.co/MrMEfns98O","SalmanKhan"
0,"RT @bansode_sunny: #StarScreenAwards trending on @BeingSalmanKhan 's name only https://t.co/MrMEfns98O","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
0,"RT @bansode_sunny: #StarScreenAwards trending on @BeingSalmanKhan 's name only https://t.co/MrMEfns98O","SalmanKhan"
0,"RT @bansode_sunny: #StarScreenAwards trending on @BeingSalmanKhan 's name only https://t.co/MrMEfns98O","SalmanKhan"
0,"@Zahriano @Aani_Fatima 
Naam : @BeingSalmanKhan 
Kaam : shera se marvaye rakhe <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","SalmanKhan"
1,"RT @BeingSalmanKhan: Hello UAE Happy National Day from all of us @SplashFashions","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,"RT @Indian_Polls0: Which Actor you love most?@akshaykumar @BeingSalmanKhan @iamsrk @iHrithik @HrfcKolkata @ImMumin #RaeesTrailerIn3Days #St…","SalmanKhan"
0,"RT @mohsin_mkd: Just 22 days left for India's biggest superstar SALMAN KHAN's Birthday
<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0086><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><U+2728><U+2728><U+2728><U+2728><U+2728>
@BeingSalmanKhan https://t.co/rAmWlUK…","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
0,"RT @EntDC: .@iamsrk , @BeingSalmanKhan , @aliaa08 , @itsSSR and most of B'wood bedazzle at Star Screen Awards.
https://t.co/i9ptPQJwaa http…","SalmanKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan rocked it with #BabyKoBassPasandHai and now #Bodyguard is playing.. Followed by #DhinkaChika #StarScreenA…","SalmanKhan"
0,"RT @iFaridoon: . @BeingSalmanKhan is going around the arena in a vehicle... Now #JummeKiRaat is making crowd delirious.. Fireworks in air #…","SalmanKhan"
0,"RT @pramodsrkian: Dashing Duo @iamsrk&amp; @BeingSalmanKhan at StarScreenAwards 2016 -Red Carpet
https://t.co/aMdwnHpPPW ... via @StarAnilJha
#…","SalmanKhan"
0,"RT @Sanaderella: DHAMEKEDAAAR PERFORMANCE  !!how to make audience go wild being hyper joyous @BeingSalmanKhan only this man can <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> https://…","SalmanKhan"
0,"RT @SRKswarrior: @Aani_Fatima SRK first fucked then raped Salman Khan .
then later annihilated him twice twice @beingsalmankhan :( 

@India…","SalmanKhan"
1,"RT @ZoomTV: #LATEST: @BeingSalmanKhan still prefers Katrina Kaif over any other actress and here's the proof! 

https://t.co/78K6TgDqO0","SalmanKhan"
0,"RT @StarAnilJha: They came,they conquered &amp; they made it awesome @BeingSalmanKhan @iamsrk thank u for making #StarScreenAwards so big https…","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
0,"RT @SRKsZindagi: *Touchwood* @iamsrk &amp; @BeingSalmanKhan 
Nimbu Mirchi to their frndshp<U+2764><U+FE0F>
Buri nazar wale tera pura life kala hojaye <ed><U+00A0><U+00BD><ed><U+00B1><U+00BF>
https…","SalmanKhan"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SalmanKhan"
0,"RT @SRKswarrior: ""Theme is friendship, so who better than @iamsrk &amp; me..."" - @BeingSalmanKhan 

#RaeesTrailerIn2Days

https://t.co/ypUQ24Gt…","SalmanKhan"
0,"RT @Salman_Preeti: Everytime I welcome New Year wid @BeingSalmanKhan's superb performance which brings happiness in my life, dis yr 2 wud b…","SalmanKhan"
0,"RT @pramodsrkian: Snapshot: @iamsrk &amp; @BeingSalmanKhan have fun riding cycle at the StarScreenAwards
https://t.co/vXuSe5Ocjr via @manav22
#…","SalmanKhan"
